42,2140,BX 72,0,0,10.673856,106.766263,,
42,2174,HNB 111,0,1,10.673856,106.765426,"[106.76616669,10.67407990] ; [106.76631927,10.67364025] ; [106.76611328,10.67360020] ; [106.76577759,10.67364025] ; [106.76303101,10.67469025]",434
42,2173,HNB 016,0,2,10.674931,106.762626,"[106.76303101,10.67469025] ; [106.76290894,10.67473984] ; [106.76273346,10.67486954] ; [106.76088715,10.67556953]",254
42,3689,HNB 017,0,3,10.675985,106.759847,"[106.76091766,10.67563248] ; [106.76042175,10.67593765]",64
42,2176,HNB 018,0,4,10.676882,106.757594,"[106.76035309,10.67576027] ; [106.75758362,10.67679024]",367
42,2177,HNB 019,0,5,10.678115,106.754354,"[106.75758362,10.67679024] ; [106.75427246,10.67807961]",425
42,1141,HNB 020,0,6,10.679507,106.75071,"[106.75431824,10.67819405] ; [106.75427246,10.67807961] ; [106.75189209,10.67906380] ; [106.75068665,10.67945957] ; [106.75070953,10.67950726]",441
42,1143,HNB 021,0,7,10.681985,106.746994,"[106.75070953,10.67950726] ; [106.74968719,10.67981815] ; [106.74807739,10.68053436] ; [106.74745178,10.68125153] ; [106.74699402,10.68198490]",511
42,1142,HNB 022,0,8,10.684125,106.745476,"[106.74693298,10.68194008] ; [106.74549103,10.68404007]",305
42,1144,HNB 023,0,9,10.687393,106.743202,"[106.74543762,10.68410969] ; [106.74487305,10.68488979] ; [106.74382019,10.68644047] ; [106.74327087,10.68721962] ; [106.74311066,10.68743992]",476
42,1145,HNB 024,0,10,10.68996,106.741909,"[106.74311066,10.68743992] ; [106.74266815,10.68805981] ; [106.74243164,10.68844986] ; [106.74228668,10.68879986] ; [106.74205017,10.68943977] ; [106.74192047,10.68980980] ; [106.74192047,10.68982029]",317
42,1146,HNB 025,0,11,10.693397,106.740723,"[106.74192047,10.68982029] ; [106.74102020,10.69237041]",323
42,1150,HNB 027,0,12,10.695332,106.740026,"[106.74114990,10.69241619] ; [106.74105072,10.69314957]",82
42,1148,HNB 026,0,13,10.698273,106.738996,"[106.74105072,10.69314957] ; [106.73989868,10.69599056]",340
42,1059,HNB 002,0,14,10.70114,106.738315,"[106.73976898,10.69594955] ; [106.73934937,10.69711018] ; [106.73901367,10.69808006] ; [106.73851013,10.69954967] ; [106.73828125,10.70096016]",607
42,1364,Q7 023,0,15,10.705547,106.737649,"[106.73828125,10.70096016] ; [106.73822021,10.70135975] ; [106.73818207,10.70147038] ; [106.73819733,10.70186043] ; [106.73819733,10.70223999] ; [106.73813629,10.70275974] ; [106.73792267,10.70415020] ; [106.73776245,10.70481968] ; [106.73760223,10.70518970] ; [106.73753357,10.70543957] ; [106.73742676,10.70610046]",600
42,1363,Q7 024,0,16,10.708926,106.737381,"[106.73742676,10.70610046] ; [106.73734283,10.70683956] ; [106.73725891,10.70855999]",325
42,1367,Q7 025,0,17,10.711134,106.737242,"[106.73738098,10.70892620] ; [106.73722839,10.71053600]",180
42,1365,Q7 026,0,18,10.712795,106.737177,"[106.73715973,10.71053028] ; [106.73703766,10.71273041]",270
42,2175,Q7 027,0,19,10.714624,106.737081,"[106.73703766,10.71273041] ; [106.73687744,10.71607971]",396
42,2178,Q7 028,0,20,10.716732,106.736974,"[106.73687744,10.71607971] ; [106.73683929,10.71702957]",128
42,2179,Q7 029,0,21,10.718656,106.736882,"[106.73683929,10.71702957] ; [106.73677826,10.71759987] ; [106.73664856,10.72006035] ; [106.73663330,10.72025967]",383
42,2180,Q7 030,0,22,10.721054,106.73656,"[106.73663330,10.72025967] ; [106.73654175,10.72070026] ; [106.73639679,10.72115040] ; [106.73616028,10.72165012] ; [106.73561096,10.72274017]",327
42,2181,Q7 031,0,23,10.723141,106.735525,"[106.73561096,10.72274017] ; [106.73451996,10.72482014]",289
42,2182,Q7 032,0,24,10.725028,106.734554,"[106.73458099,10.72485161] ; [106.73371887,10.72669411]",226
42,2183,Q7 033,0,25,10.731727,106.731834,"[106.73351288,10.72677994] ; [106.73329926,10.72721958] ; [106.73307800,10.72770023] ; [106.73288727,10.72821999] ; [106.73278046,10.72852993]",294
42,2186,Q7 034,0,26,10.734294,106.730751,"[106.73270416,10.72905540] ; [106.73198700,10.73117924]",249
42,2184,Q7 035,0,27,10.736639,106.730681,"[106.73181915,10.73126030] ; [106.73116302,10.73316956] ; [106.73101807,10.73359966] ; [106.73078156,10.73499012] ; [106.73076630,10.73507023]",470
42,2189,Q7 036,0,28,10.739944,106.730188,"[106.73076630,10.73507023] ; [106.73056793,10.73657990] ; [106.73040771,10.73754025] ; [106.73013306,10.73945045]",531
42,2185,Q7 037,0,29,10.742621,106.729796,"[106.73026276,10.73968601] ; [106.72979736,10.74262142]",331
42,2187,Q7 038,0,30,10.745789,106.729308,"[106.72944641,10.74392986] ; [106.72914886,10.74600029]",390
42,2190,Q7 039,0,31,10.749441,106.728868,"[106.72914886,10.74600029] ; [106.72885895,10.74802017] ; [106.72879791,10.74876022] ; [106.72879028,10.74892998]",393
42,2188,Q7 040,0,32,10.751892,106.72868,"[106.72886658,10.74944115] ; [106.72860718,10.75113010]",275
42,846,Q7 041,0,33,10.7549,106.726204,"[106.72868347,10.75189209] ; [106.72846222,10.75277996] ; [106.72837830,10.75384045] ; [106.72827148,10.75407028] ; [106.72814941,10.75419998] ; [106.72781372,10.75444984] ; [106.72770691,10.75450039] ; [106.72618866,10.75485039] ; [106.72620392,10.75489998]",503
42,845,Q7 042,0,34,10.755423,106.723946,"[106.72618866,10.75485039] ; [106.72393799,10.75537014]",265
42,848,Q4 031,0,35,10.758443,106.7155,"[106.72393799,10.75537014] ; [106.72338104,10.75549984] ; [106.72335815,10.75547028] ; [106.72326660,10.75547028] ; [106.72316742,10.75543976] ; [106.72303772,10.75537968] ; [106.72296906,10.75531006] ; [106.72289276,10.75524044] ; [106.72277832,10.75510025] ; [106.72263336,10.75502968] ; [106.72250366,10.75500011] ; [106.72235107,10.75502968] ; [106.72106171,10.75564003] ; [106.71882629,10.75666046] ; [106.71794128,10.75710964] ; [106.71639252,10.75782967] ; [106.71546173,10.75837994]",1051
42,847,Q4 032,0,36,10.759771,106.713241,"[106.71549225,10.75843906] ; [106.71503448,10.75870609] ; [106.71353912,10.75959682] ; [106.71326447,10.75981331]",294
42,850,Q4 033,0,37,10.761557,106.710194,"[106.71324158,10.75977135] ; [106.71326447,10.75981331] ; [106.71009827,10.76159954] ; [106.71019745,10.76155663]",416
42,849,Q4 034,0,38,10.763744,106.707941,"[106.70953369,10.76183033] ; [106.70847321,10.76245975] ; [106.70836639,10.76255989] ; [106.70783997,10.76373005]",384
42,852,Q4 006,0,39,10.764983,106.706471,"[106.70783997,10.76373005] ; [106.70745087,10.76461983] ; [106.70722961,10.76515961] ; [106.70713806,10.76511955] ; [106.70652771,10.76486969]",281
42,851,Q4 007,0,40,10.763744,106.704031,"[106.70652771,10.76486969] ; [106.70552063,10.76445007] ; [106.70462799,10.76406956] ; [106.70432281,10.76383018] ; [106.70410156,10.76364994]",327
