26,295,Q1 097,0,33,10.790669,106.705597,"[106.70458984,10.78959846] ; [106.70516205,10.79027748] ; [106.70559692,10.79066944]",163
26,298,QBTH 126,0,34,10.793445,106.70814,"[106.70559692,10.79066944] ; [106.70813751,10.79344463]",416
26,297,QBTH 125,0,35,10.797502,106.710876,"[106.70813751,10.79344463] ; [106.71009827,10.79551601] ; [106.71087646,10.79750156]",552
26,300,QBTH 124,0,36,10.799768,106.711246,"[106.71087646,10.79750156] ; [106.71112061,10.79859257] ; [106.71124268,10.79976845]",256
26,299,QBTH 123,0,37,10.804748,106.711541,"[106.71124268,10.79976845] ; [106.71129608,10.80050087] ; [106.71139526,10.80120182] ; [106.71154022,10.80130196] ; [106.71157837,10.80147552] ; [106.71154785,10.80161285] ; [106.71144104,10.80171776] ; [106.71143341,10.80284500] ; [106.71154022,10.80474758]",570
26,302,QBTH 122,0,38,10.808831,106.711965,"[106.71154022,10.80474758] ; [106.71163940,10.80783558] ; [106.71174622,10.80835152] ; [106.71196747,10.80883121]",462
26,301,QBTH 135,0,39,10.810791,106.71241,"[106.71196747,10.80883121] ; [106.71212006,10.80930042] ; [106.71221161,10.80964851] ; [106.71233368,10.81025887] ; [106.71240997,10.81079102]",224
26,361,QBTH 038,0,40,10.816661,106.711257,"[106.71240997,10.81079102] ; [106.71253204,10.81168175] ; [106.71263123,10.81257248] ; [106.71276855,10.81356335] ; [106.71318054,10.81729317] ; [106.71314240,10.81736183] ; [106.71307373,10.81740475] ; [106.71301270,10.81744099] ; [106.71290588,10.81743622] ; [106.71202087,10.81721973] ; [106.71158600,10.81692982] ; [106.71125793,10.81666088]",969
26,1403,BX44,0,41,10.814733,106.711294,"[106.71125793,10.81666088] ; [106.70979309,10.81382656] ; [106.71014404,10.81394291] ; [106.71070099,10.81506443] ; [106.71129608,10.81473255]",608
26,1403,BX44,1,0,10.814733,106.711294,,
26,1408,QBTH 071,1,1,10.81204,106.710624,"[106.71129608,10.81473255] ; [106.71041107,10.81519127] ; [106.70948792,10.81330490] ; [106.71062469,10.81204033]",530
26,1410,QBTH 131,1,2,10.808304,106.714674,"[106.71062469,10.81204033] ; [106.71196747,10.81052780] ; [106.71345520,10.80904770] ; [106.71467590,10.80830383]",612
26,1405,QBTH 034,1,3,10.806444,106.716042,"[106.71467590,10.80830383] ; [106.71543121,10.80792999] ; [106.71628571,10.80763531] ; [106.71604156,10.80644417]",327
26,1407,QBTH 035,1,4,10.804057,106.715843,"[106.71604156,10.80644417] ; [106.71592712,10.80582809] ; [106.71584320,10.80405712]",267
26,421,QBTH 054,1,5,10.801228,106.714856,"[106.71584320,10.80405712] ; [106.71579742,10.80341434] ; [106.71574402,10.80294037] ; [106.71563721,10.80251884] ; [106.71512604,10.80114365] ; [106.71485901,10.80122757]",367
26,423,QBTH 053,1,6,10.801639,106.712447,"[106.71485901,10.80122757] ; [106.71370697,10.80155945] ; [106.71331024,10.80165482] ; [106.71292114,10.80166531] ; [106.71244812,10.80163860]",270
26,368,QBTH 130,1,7,10.799837,106.711074,"[106.71244812,10.80163860] ; [106.71163940,10.80162811] ; [106.71137238,10.80173397] ; [106.71126556,10.80171776] ; [106.71115875,10.80167580] ; [106.71109009,10.80155945] ; [106.71108246,10.80142784] ; [106.71112061,10.80131245] ; [106.71118927,10.80120659] ; [106.71107483,10.79983711]",355
26,367,QBTH 129,1,8,10.796738,106.710414,"[106.71107483,10.79983711] ; [106.71102142,10.79907799] ; [106.71088409,10.79831886] ; [106.71067810,10.79752827] ; [106.71041107,10.79673767]",355
26,369,QBTH 128,1,9,10.794978,106.709368,"[106.71041107,10.79673767] ; [106.71023560,10.79620552] ; [106.70999908,10.79567337] ; [106.70968628,10.79529476] ; [106.70936584,10.79497814]",231
26,373,QBTH 127,1,10,10.793534,106.707979,"[106.70936584,10.79497814] ; [106.70797729,10.79353428]",221
