40,1615,BX34,0,0,10.877449989318848,106.64203643798828,,
40,1618,Q12 176,0,1,10.877224,106.641283,"[106.64203644,10.87744999] ; [106.64179993,10.87712860] ; [106.64128113,10.87722397]",102
40,1620,Q12 177,0,2,10.879062,106.637265,"[106.64128113,10.87722397] ; [106.64042664,10.87736034] ; [106.63726807,10.87906170]",489
40,1622,Q12 178,0,3,10.880495,106.634685,"[106.63726807,10.87906170] ; [106.63468170,10.88049507]",324
40,1625,Q12 179,0,4,10.882718,106.630688,"[106.63468170,10.88049507] ; [106.63209534,10.88184929] ; [106.63069153,10.88271809]",502
40,1627,Q12 180,0,5,10.881665,106.628135,"[106.63069153,10.88271809] ; [106.63002777,10.88308716] ; [106.62939453,10.88337135] ; [106.62897491,10.88291836] ; [106.62813568,10.88166523]",394
40,6836,Q12 181,0,6,10.877798,106.625276,"[106.62813568,10.88166523] ; [106.62753296,10.88073254] ; [106.62667847,10.87954140] ; [106.62527466,10.87779808]",533
40,6838,Q12 183,0,7,10.876233,106.62387,"[106.62527466,10.87779808] ; [106.62509918,10.87757683] ; [106.62415314,10.87650681] ; [106.62387085,10.87623310]",232
40,6837,Q12 182,0,8,10.875696,106.623414,"[106.62387085,10.87623310]",78
40,6839,Q12 184,0,9,10.873462,106.621392,"[106.62341309,10.87569618] ; [106.62139130,10.87346172]",333
40,6840,Q12 185,0,10,10.870575,106.618667,"[106.62139130,10.87346172] ; [106.61866760,10.87057495]",438
40,2062,Q12 025,0,11,10.866608,106.615684,"[106.61866760,10.87057495] ; [106.61808014,10.86987972] ; [106.61542511,10.86736202] ; [106.61568451,10.86660767]",592
40,2085,Q12 026,0,12,10.862852,106.616821,"[106.61568451,10.86660767] ; [106.61629486,10.86491680] ; [106.61668396,10.86351585] ; [106.61682129,10.86285210]",437
40,2086,Q12 027,0,13,10.859354,106.617696,"[106.61682129,10.86285210]",402
40,2087,Q12 028,0,14,10.857837,106.619026,"[106.61769867,10.85935402] ; [106.61784363,10.85883236] ; [106.61902618,10.85783672]",230
40,2088,Q12 029,0,15,10.856309,106.621429,"[106.61902618,10.85783672] ; [106.62040710,10.85687733] ; [106.62078857,10.85664558] ; [106.62142944,10.85630894]",313
40,2089,Q12 030,0,16,10.854931,106.624161,"[106.62142944,10.85630894] ; [106.62330627,10.85549736] ; [106.62345886,10.85537052] ; [106.62387848,10.85514927] ; [106.62416077,10.85493088]",337
40,2090,Q12 031,0,17,10.852871,106.626099,"[106.62416077,10.85493088] ; [106.62436676,10.85483360] ; [106.62471008,10.85460663] ; [106.62517548,10.85420704] ; [106.62561035,10.85375881] ; [106.62580109,10.85348988] ; [106.62609863,10.85287094]",319
40,2091,Q12 057,0,18,10.848996,106.632679,"[106.62609863,10.85287094] ; [106.62686157,10.85161495] ; [106.62703705,10.85140419] ; [106.62726593,10.85124588] ; [106.62753296,10.85110378] ; [106.62833405,10.85093975] ; [106.63010406,10.85061359] ; [106.63061523,10.85047150] ; [106.63114929,10.85024452] ; [106.63268280,10.84899616]",882
40,2056,Q12 058,0,19,10.847842,106.634422,"[106.63268280,10.84899616] ; [106.63442230,10.84784222]",230
40,2093,QGV 169,0,20,10.844981,106.638985,"[106.63442230,10.84784222] ; [106.63562012,10.84708881] ; [106.63705444,10.84607697] ; [106.63797760,10.84552956] ; [106.63898468,10.84498119]",592
40,2094,QGV 170,0,21,10.843801,106.640671,"[106.63898468,10.84498119] ; [106.63929749,10.84482384] ; [106.64067078,10.84380054]",227
40,2095,QGV 171,0,22,10.842036,106.643311,"[106.64067078,10.84380054] ; [106.64178467,10.84309006] ; [106.64331055,10.84203625]",349
40,2098,QGV 172,0,23,10.839758,106.646347,"[106.64331055,10.84203625] ; [106.64517975,10.84074593] ; [106.64634705,10.83975792]",418
40,2096,QGV 173,0,24,10.83902,106.647728,"[106.64634705,10.83975792] ; [106.64698792,10.83931255] ; [106.64772797,10.83901978]",173
40,2099,QGV 174,0,25,10.83839,106.650246,"[106.64772797,10.83901978] ; [106.64886475,10.83876991] ; [106.65024567,10.83839035]",284
40,2097,QGV 175,0,26,10.837576,106.653412,"[106.65024567,10.83839035] ; [106.65183258,10.83800030] ; [106.65341187,10.83757591]",358
40,4627,QGV 176,0,27,10.836552,106.657376,"[106.65341187,10.83757591] ; [106.65737915,10.83655167]",448
40,4628,QGV 177,0,28,10.835561,106.661367,"[106.65737915,10.83655167] ; [106.66136932,10.83556080]",450
40,926,QGV 178,0,29,10.834918,106.663395,"[106.66136932,10.83556080] ; [106.66184235,10.83547115] ; [106.66272736,10.83520794] ; [106.66339874,10.83491802]",234
40,1665,QGV 179,0,30,10.833828,106.665283,"[106.66339874,10.83491802] ; [106.66433716,10.83452797] ; [106.66491699,10.83418083] ; [106.66528320,10.83382797]",242
40,987,QGV 180,0,31,10.830791,106.669167,"[106.66528320,10.83382797] ; [106.66620636,10.83316898] ; [106.66763306,10.83192539] ; [106.66916656,10.83079147]",543
40,984,QGV 181,0,32,10.829139,106.672058,"[106.66916656,10.83079147] ; [106.66951752,10.83052921] ; [106.67032623,10.83001804] ; [106.67205811,10.82913876]",366
40,986,QGV 182,0,33,10.828095,106.67485,"[106.67205811,10.82913876] ; [106.67277527,10.82886982] ; [106.67485046,10.82809544]",327
40,988,QGV 183,0,34,10.827308,106.677185,"[106.67485046,10.82809544] ; [106.67718506,10.82730770]",270
40,991,QGV 184,0,35,10.82661,106.679153,"[106.67718506,10.82730770] ; [106.67915344,10.82660961]",229
40,2100,QGVT159,0,36,10.826214,106.682159,"[106.67915344,10.82660961] ; [106.67969513,10.82645607] ; [106.67978668,10.82635593] ; [106.67989349,10.82629299] ; [106.68003845,10.82630920] ; [106.68016052,10.82636166] ; [106.68061066,10.82625580] ; [106.68102264,10.82621956] ; [106.68143463,10.82620335] ; [106.68187714,10.82625103] ; [106.68215942,10.82621384]",341
40,2103,QGV 204,0,37,10.825382,106.684531,"[106.68215942,10.82621384] ; [106.68240356,10.82635117] ; [106.68351746,10.82615566] ; [106.68375397,10.82606697] ; [106.68448639,10.82555008] ; [106.68495178,10.82523441] ; [106.68516541,10.82507610]",372
40,2101,QGVT161,0,38,10.82215690612793,106.68833923339844,"[106.68516541,10.82507610]",491
40,2104,QGV 186,0,39,10.817979,106.689171,"[106.68833923,10.82215691] ; [106.68878174,10.82137680] ; [106.68909454,10.82078171] ; [106.68921661,10.82066059] ; [106.68945313,10.82046604] ; [106.68977356,10.82014942] ; [106.68990326,10.81997013] ; [106.68999481,10.81977558] ; [106.68988037,10.81942272] ; [106.68975830,10.81915379] ; [106.68917084,10.81797886]",544
40,2106,QBTH 090,0,40,10.814411,106.689616,"[106.68917084,10.81797886] ; [106.68854523,10.81656170] ; [106.68853760,10.81629753] ; [106.68856812,10.81603432] ; [106.68862152,10.81578636] ; [106.68875885,10.81553936] ; [106.68906403,10.81517506] ; [106.68930817,10.81500721] ; [106.68954468,10.81475353] ; [106.68961334,10.81441116]",453
40,2105,QBTH 089,0,41,10.811967,106.690502,"[106.68961334,10.81441116] ; [106.68980408,10.81354713] ; [106.68995667,10.81294155] ; [106.69008636,10.81265163] ; [106.69049835,10.81196690]",292
40,2108,QBTH 088,0,42,10.809306,106.693232,"[106.69049835,10.81196690] ; [106.69079590,10.81152916] ; [106.69106293,10.81108665] ; [106.69122314,10.81096554] ; [106.69158173,10.81087589] ; [106.69201660,10.81074905] ; [106.69213104,10.81064415] ; [106.69234467,10.81029606] ; [106.69250488,10.80994797] ; [106.69274139,10.80966377] ; [106.69322968,10.80930614]",440
40,2107,QBTH 111,0,43,10.805712,106.694965,"[106.69322968,10.80930614] ; [106.69387817,10.80885220] ; [106.69503784,10.80827808] ; [106.69496155,10.80571175]",514
40,2110,QBTH 112,0,44,10.803583,106.694906,"[106.69496155,10.80571175] ; [106.69490814,10.80358315]",237
40,2037,QBTH 046,0,45,10.801391,106.696456,"[106.69490814,10.80358315] ; [106.69483185,10.80273438] ; [106.69650269,10.80247116] ; [106.69645691,10.80139065]",401
40,2034,QBTH 047,0,46,10.798625,106.696279,"[106.69645691,10.80139065] ; [106.69628143,10.79862499]",309
40,2112,QBTH 048,0,47,10.79423,106.695968,"[106.69628143,10.79862499] ; [106.69596863,10.79423046]",490
40,726,Q1 073,0,48,10.791369,106.695238,"[106.69596863,10.79423046] ; [106.69583130,10.79191685] ; [106.69523621,10.79136944]",347
40,2111,Q1 074,0,49,10.788896,106.692818,"[106.69523621,10.79136944] ; [106.69281769,10.78889561]",382
40,233,Q3 031,0,50,10.787174,106.692653,"[106.69281769,10.78889561] ; [106.69185638,10.78787518] ; [106.69264984,10.78717422]",272
